Dress Code,Name,Price,Material,Color,Description,Brand,url,Category
etdp19143-turquoise,Straight Printed Kurta ,2300,NULL,Turquoise,Straight Printed Kurta With Fringe Detailing On The Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19143-turquoise.html,pret
kde19110-green,Embroidered Kurta With Dupatta ,5500,NULL,Green,Embroidered Kurta With Dupatta,Khaadi,https://www.khaadi.com/pk/kde19110-green.html,pret
kde19109-blue,Embroidered Kurta with Dupatta ,5500,NULL,Blue,Embroidered Kurta With Pearl Finish On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19109-blue.html,pret
cte19104-coral,High-Low Kurta ,3500,NULL,Coral,Embroidered high-low kurta.,Khaadi,https://www.khaadi.com/pk/cte19104-coral.html,pret
ctpe19108-blue,Front Open Kurta ,3300,Lawn,Blue,Embroidered front open kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctpe19108-blue.html,pret
ctpe19108-black,Front Open Kurta ,3300,Lawn,Black,Embroidered front open kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19108-black.html,pret
ctpe19107-white,Embroiderd Kurta ,3300,Lawn,White,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19107-white.html,pret
ctpe19106-pink,Embroidered Kurta ,3300,Lawn,Pink,Embroidered kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctpe19106-pink.html,pret
ctpe19106-off-white,Embroidered Kurta ,3300,Lawn,Off-White,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19106-off-white.html,pret
cte19103-blue,Embroidered Kurta ,3500,Cotton,Blue,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/cte19103-blue.html,pret
cte19102-blue,Embroidered Kurta ,3500,Cotton,Blue,Embroidered kurta with zip closure in the front.,Khaadi,https://www.khaadi.com/pk/cte19102-blue.html,pret
cte19101-green,Embroidered Kurta ,3500,Cotton,Green,Embroidered kurta with button detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/cte19101-green.html,pret
ctdpe19104-blue,Embroidered Kurta ,3000,Cotton,Blue,Embroidered kurta with tassel detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/ctdpe19104-blue.html,pret
ctdpe19103-red,Embroidered Kurta ,3000,Cotton,Red,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctdpe19103-red.html,pret
ctdpe19102-yellow,Embroidered Kurta ,3000,Cotton,Yellow,Embroidered kurta with front pockets.,Khaadi,https://www.khaadi.com/pk/ctdpe19102-yellow.html,pret
ctdp19109-red,Printed Kurta ,2300,Cotton,Red,Printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19109-red.html,pret
ctdp19109-blue,Printed Kurta ,2300,Cotton,Blue,Printed kurta,Khaadi,https://www.khaadi.com/pk/ctdp19109-blue.html,pret
ctdp19108-brown,High-Low Kurta ,2300,Cotton,Brown,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19108-brown.html,pret
ctdp19108-black,High-Low Kurta ,2300,Cotton,Black,Printed high-low kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19108-black.html,pret
ctdp19107-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19107-blue.html,pret
ctdp19105-red,Printed Kurta ,2300,Cotton,Red,Printed kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19105-red.html,pret
ctdp19103-green,Printed Kurta ,2300,Cotton,Green,Printed tie up kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19103-green.html,pret
ctdp19103-blue,Printed Kurta ,2300,Cotton,Blue,Printed tie up kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19103-blue.html,pret
ctdp19102-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19102-blue.html,pret
ctdp19101-mustard,Printed Kurta ,2300,Cotton,Mustard,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19101-mustard.html,pret
kdp19108-green,Printed Kurta Paired with Dupatta ,3400,Lawn,Green,Printed kurta with tassel and button detailing on the neckline. Paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19108-green.html,pret
