Dress Code,Name,Price,Material,Color,Description,Brand,url,Category,isAvailable
ete19117sl-purple,Front Open Embroidered Panel Kurta ,3500,NULL,Purple,A-Line Panel Kurta With Fully Embroidered Front.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19117sl-purple.html,pret,
ete19116-orange,Asymmetrical Embroidered Kurta ,3500,NULL,Orange,Asymmetrical Embroidered Kurta With Three Quarter Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19116-orange.html,pret,
ete19115-pink,Embroidered Kurta ,3500,NULL,Pink,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ete19115-pink.html,pret,
ete19114-beige,Embroidered Panel Kurta ,4500,NULL,Beige,Fully Embroidered Panel Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ete19114-beige.html,pret,
etspe19125-grey,Embellished Satin Kurta ,4000,Sateen,Grey,Straight Embellished Satin Kurta With Side Slit On The Sleeves.The Model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/etspe19125-grey.html,pret,
etspe19124-pink,Embellished Satin Poncho ,4000,Sateen,Pink,Satin Poncho With Embellishment On The Hemline.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etspe19124-pink.html,pret,
etspe19122-blue,Front Open Embellished Satin Kurta ,4000,Sateen,Blue,Embellished Front Open Satin Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etspe19122-blue.html,pret,
etdp19154-green,Collar Neck Kurta ,2300,NULL,Green,Printed Collar Neck Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19154-green.html,pret,
etdp19152-beige,Straight Printed Kurta ,2300,NULL,Beige,Straight Printed KurtaThe Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19152-beige.html,pret,
etdp19151-orange,Collar Neck Kurta ,2300,NULL,Orange,Printed Collar Neck Kurta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19151-orange.html,pret,
etdp19150-off-white,A-Line Printed Kurta ,2300,NULL,Off-White,A-Line Printed Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp19150-off-white.html,pret,
etdp19149-black,V-Neck Printed Kurta ,2300,NULL,Black,Straight V-Neck Kurta With Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19149-black.html,pret,
etdp19147-purple,Collar Neck Kurta ,2300,NULL,Purple,Straight Pinted Collar Neck Kurta With Button Detailing On The Neckline And Sleeves.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19147-purple.html,pret,
etdp19145-beige,Digital Printed Straight Kurta ,2300,NULL,Beige,Straight Printed Kurta With Button Detailing On The Neckline.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches. ,Khaadi,https://www.khaadi.com/pk/etdp19145-beige.html,pret,
etdp19143-yellow,Digital Printed Kurta ,2300,NULL,Yellow,Digital Priinted Kurta,Khaadi,https://www.khaadi.com/pk/etdp19143-yellow.html,pret,
etdp19143-turquoise,Straight Printed Kurta ,2300,NULL,Turquoise,Straight Printed Kurta With Fringe Detailing On The Sleeves.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdp19143-turquoise.html,pret,
kde19110-green,Embroidered Kurta With Dupatta ,5500,NULL,Green,Embroidered Kurta With Dupatta,Khaadi,https://www.khaadi.com/pk/kde19110-green.html,pret,
kde19109-blue,Embroidered Kurta with Dupatta ,5500,NULL,Blue,Embroidered Kurta With Pearl Finish On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19109-blue.html,pret,
kde19106-off-white,Embroidered Kurta with Dupatta ,5500,NULL,Off-White,A-Line Embroidered Kurta With Side Pockets And Shell Detailing On The Neckline. The Kurta Comes With A Printed Dupatta.The Model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kde19106-off-white.html,pret,
cte19104-coral,High-Low Kurta ,3500,NULL,Coral,Embroidered high-low kurta.,Khaadi,https://www.khaadi.com/pk/cte19104-coral.html,pret,
ctpe19108-blue,Front Open Kurta ,3300,Lawn,Blue,Embroidered front open kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctpe19108-blue.html,pret,
ctpe19108-black,Front Open Kurta ,3300,Lawn,Black,Embroidered front open kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19108-black.html,pret,
ctpe19107-white,Embroiderd Kurta ,3300,Lawn,White,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19107-white.html,pret,
ctpe19106-pink,Embroidered Kurta ,3300,Lawn,Pink,Embroidered kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctpe19106-pink.html,pret,
ctpe19106-off-white,Embroidered Kurta ,3300,Lawn,Off-White,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctpe19106-off-white.html,pret,
cte19103-blue,Embroidered Kurta ,3500,Cotton,Blue,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/cte19103-blue.html,pret,
cte19102-blue,Embroidered Kurta ,3500,Cotton,Blue,Embroidered kurta with zip closure in the front.,Khaadi,https://www.khaadi.com/pk/cte19102-blue.html,pret,
ctdpe19104-blue,Embroidered Kurta ,3000,Cotton,Blue,Embroidered kurta with tassel detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/ctdpe19104-blue.html,pret,
ctdpe19103-red,Embroidered Kurta ,3000,Cotton,Red,Embroidered kurta.,Khaadi,https://www.khaadi.com/pk/ctdpe19103-red.html,pret,
ctdpe19102-yellow,Embroidered Kurta ,3000,Cotton,Yellow,Embroidered kurta with front pockets.,Khaadi,https://www.khaadi.com/pk/ctdpe19102-yellow.html,pret,
ctdp19109-red,Printed Kurta ,2300,Cotton,Red,Printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19109-red.html,pret,
ctdp19109-blue,Printed Kurta ,2300,Cotton,Blue,Printed kurta,Khaadi,https://www.khaadi.com/pk/ctdp19109-blue.html,pret,
ctdp19108-brown,High-Low Kurta ,2300,Cotton,Brown,Printed high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19108-brown.html,pret,
ctdp19108-black,High-Low Kurta ,2300,Cotton,Black,Printed high-low kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19108-black.html,pret,
ctdp19107-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19107-blue.html,pret,
ctdp19105-red,Printed Kurta ,2300,Cotton,Red,Printed kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19105-red.html,pret,
ctdp19103-green,Printed Kurta ,2300,Cotton,Green,Printed tie up kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctdp19103-green.html,pret,
ctdp19103-blue,Printed Kurta ,2300,Cotton,Blue,Printed tie up kurta.,Khaadi,https://www.khaadi.com/pk/ctdp19103-blue.html,pret,
ctdp19102-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19102-blue.html,pret,
ctdp19101-mustard,Printed Kurta ,2300,Cotton,Mustard,Printed Kurta,Khaadi,https://www.khaadi.com/pk/ctdp19101-mustard.html,pret,
kdp19108-green,Printed Kurta Paired with Dupatta ,3400,Lawn,Green,Printed kurta with tassel and button detailing on the neckline. Paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19108-green.html,pret,
kdp19108-blue,Printed Kurta Paired With Dupatta ,3400,Lawn,Blue,Printed kurta with tassel and button detailing on the neckline.Paired with dupatta.The model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19108-blue.html,pret,
kdp19107-pink,Printed Kurta Paired with Dupatta ,3400,Lawn,Pink,Printed kurta with tassel and button detailing on the neckline. Paired with dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19107-pink.html,pret,
kdp19107-orange,Printed Kurta Paired With Dupatta ,3400,Lawn,Orange,Printed kurta with tassel and button detailing on the neckline.Paired with dupatta.The model is wearing size 8. Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdp19107-orange.html,pret,
etpe19133-purple,Embroidered Kurta ,3000,Cotton,Purple,Printed kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19133-purple.html,pret,
etpe19133-blue,Printed Kurta ,3000,Cotton,Blue,Printed kurta,Khaadi,https://www.khaadi.com/pk/etpe19133-blue.html,pret,
etpe19132-green,Embroidered Kurta ,3000,Cotton,Green,Printed kurta with tassel detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19132-green.html,pret,
etpe19132-beige,High-Low Kurta ,3000,Cotton,Beige,Printed High-Low Kurta.The Model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe19132-beige.html,pret,
etp19120-yellow,Printed Kurta ,2300,Cotton,Yellow,Printed kurta with button detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19120-yellow.html,pret,
etp19120-beige,Printed Kurta ,2300,Cotton,Beige,Printed kurta with button detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/etp19120-beige.html,pret,
etp19118-green,Printed Kurta ,2300,Cotton,Green,Printed Kurta with tassel and zip closure on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19118-green.html,pret,
etp19118-blue,Printed Kurta ,2300,Cotton,Blue,Printed Kurta with tassel and zip closure on the neckline.,Khaadi,https://www.khaadi.com/pk/etp19118-blue.html,pret,
etp19117-yellow,High-Low Kurta ,2300,Cotton,Yellow,High-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19117-yellow.html,pret,
etp19117-blue,High-Low Kurta ,2300,Cotton,Blue,High-low kurta,Khaadi,https://www.khaadi.com/pk/etp19117-blue.html,pret,
etp19116-yellow,Printed Kurta ,2300,Cotton,Yellow,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19116-yellow.html,pret,
etp19116-orange,Printed Kurta ,2300,Cotton,Orange,Printed kurta,Khaadi,https://www.khaadi.com/pk/etp19116-orange.html,pret,
etp19115-white,Printed Kurta ,2300,Lawn,White,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19115-white.html,pret,
etp19115-beige,Printed Kurta ,2300,Lawn,Beige,Printed kurta,Khaadi,https://www.khaadi.com/pk/etp19115-beige.html,pret,
etp19114-pink,Printed Kurta ,2300,Lawn,Pink,Long length kurta with asymmetric hemline and tassel detailing on the neckline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19114-pink.html,pret,
etp19114-blue,Printed Kurta ,2300,Lawn,Blue,Long lenght kurta with asymmetric hemline and tasssel detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/etp19114-blue.html,pret,
etp19113-green,Printed Kurta ,2300,Lawn,Green,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19113-green.html,pret,
etp19113-beige,Printed Kurta ,2300,Lawn,Beige,Printed kurta,Khaadi,https://www.khaadi.com/pk/etp19113-beige.html,pret,
etp19112-grey,Printed Kurta ,2300,Lawn,Grey,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19112-grey.html,pret,
etp19112-aqua,Printed Kurta ,2300,Lawn,Aqua,Printed Kurta,Khaadi,https://www.khaadi.com/pk/etp19112-aqua.html,pret,
etp19111-yellow,Printed Kurta ,2300,Lawn,Yellow,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp19111-yellow.html,pret,
etp19111-aqua,Printed Kurta ,2300,Lawn,Aqua,Printed Kurta,Khaadi,https://www.khaadi.com/pk/etp19111-aqua.html,pret,
etej18404-maroon,Embroidered Kurta ,4200,Jacquard,Maroon,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/etej18404-maroon.html,pret,
kdej18404-white,Embroidered Kurta with Dupatta ,5600,Jacquard,White,Embroidered Kurta with Dupatta,Khaadi,https://www.khaadi.com/pk/kdej18404-white.html,pret,
ctey18402-blue,Embroidered Kurta ,3400,Yarn Dyed,Blue,Embroidered kurta with tassel detailing.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctey18402-blue.html,pret,
etey18404-black,Embroidered Kurta ,3400,Yarn Dyed,Black,Embroidered high-low kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etey18404-black.html,pret,
etej18401-mustard,Embroidered Jacquard Kurta ,4200,Jacquard,Mustard,Embroidered Jacquard Kurta,Khaadi,https://www.khaadi.com/pk/etej18401-mustard.html,pret,
etbj18401-yellow,Straight Jacquard Kurta ,3000,Jacquard,Yellow,Basic straight jacquard kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etbj18401-yellow.html,pret,
kdej18403-black,Embroidered Kurta With Dupatta ,5600,Jacquard,Black,Embroidered Kurta with Dupatta,Khaadi,https://www.khaadi.com/pk/kdej18403-black.html,pret,
kdej18401-orange,Embroidered Kurta With Dupatta ,6000,Jacquard,Orange,Embroidered Kurta with Dupatta,Khaadi,https://www.khaadi.com/pk/kdej18401-orange.html,pret,
etdp18410-black,Printed Kurta ,2200,Cambric,Black,Printed kurta,Khaadi,https://www.khaadi.com/pk/etdp18410-black.html,pret,
etdp18409-rust,Printed Cambric Kurta ,2200,Cambric,Rust,Printed kurtaThe model is wearing size 8.Model Height: 168cm/5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdp18409-rust.html,pret,
mtsp18302-yellow,Printed Satin Top ,1750,Satin,Yellow,Printed Satin Top,Khaadi,https://www.khaadi.com/pk/mtsp18302-yellow.html,pret,
ctdpes18403-purple,High-Low Satin Top ,3500,Satin,Purple,High-low stain top with tassel detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/ctdpes18403-purple.html,pret,
ctdpes18404-blue,Embroidered Satin Top ,3500,Satin,Blue,Embroidered Satin Top,Khaadi,https://www.khaadi.com/pk/ctdpes18404-blue.html,pret,
etdp18413-green,Printed Kurta ,2200,Cambric,Green,Printed long lenght kurta,Khaadi,https://www.khaadi.com/pk/etdp18413-green.html,pret,
etdp18412-pink,Printed Kurta ,2200,Cambric,Pink,Printed kurta,Khaadi,https://www.khaadi.com/pk/etdp18412-pink.html,pret,
etdp18411-green,Printed Kurta ,2200,Cambric,Green,Printed cross-over kurta,Khaadi,https://www.khaadi.com/pk/etdp18411-green.html,pret,
ctey18401-white,Embroidered Kurta ,3400,Yarn Dyed,White,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ctey18401-white.html,pret,
etdp18414-black,Printed Kurta ,2200,Cambric,Black,Printed long kurta.,Khaadi,https://www.khaadi.com/pk/etdp18414-black.html,pret,
ctey18404-black,Embroidered Kurta ,3400,Yarn Dyed,Black,Embroidered High-low Kurta The model is wearing size 8Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ctey18404-black.html,pret,
etbj18406-beige,Side Pocket Jacquard Kurta ,3000,Jacquard,Beige,Basic Straight Jacquard Kurta With Side Pockets.The Model Is Wearing Size 8.Model Height: 168Cm / 5 Feet 6 Inches.,Khaadi,https://www.khaadi.com/pk/etbj18406-beige.html,pret,
ctep18401-white,Embroidered Top ,3200,Poplin,White,Embroidered top with side pocketsThe model is wearing size 8Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/ctep18401-white.html,pret,
ctey18403-green,Embroidered Front Open Kurta ,3400,Yarn Dyed,Green,Front Open kurta with embroidered front and back.,Khaadi,https://www.khaadi.com/pk/ctey18403-green.html,pret,
ctep18403-green,Embroidered Kurta ,3200,Poplin,Green,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ctep18403-green.html,pret,
etej18408-yellow,Embroidered Front Open Long Kurta ,4200,Jacquard,Yellow,Embroidered long jacquard front open kurta with pleated back.,Khaadi,https://www.khaadi.com/pk/etej18408-yellow.html,pret,
etej18406-beige,Embroidered Jacquard Kurta ,4200,Jacquard,Beige,Jacquard kurta with embroidered sleeves and side pockets.,Khaadi,https://www.khaadi.com/pk/etej18406-beige.html,pret,
etej18405-green,Embroidered Jacquard Panel Kurta ,4200,Jacquard,Green,Jacquard panel kurta with embroidered front and sleeves.,Khaadi,https://www.khaadi.com/pk/etej18405-green.html,pret,
etej18402-blue,Embroidered A-Line Kurta ,4200,Jacquard,Blue,A-Line long length kurta with embroidered sleeves and hemlineThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etej18402-blue.html,pret,
etbj18406-green,Side Pocket Jacquard Kurta ,3000,Jacquard,Green,Basic straight jacquard kurta with side pockets.,Khaadi,https://www.khaadi.com/pk/etbj18406-green.html,pret,
etbj18404-beige,Basic Kurta ,3000,Jacquard,Beige,Basic Kurta,Khaadi,https://www.khaadi.com/pk/etbj18404-beige.html,pret,
etbj18403-black,Printed Kurta ,3000,Jacquard,Black,Printed Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etbj18403-black.html,pret,
etbj18402-blue,Printed Kurta ,3000,Jacquard,Blue,Printed Kurta with fringe finish on the neck line and hemlineThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etbj18402-blue.html,pret,
etbj18402-beige,Straight Jacquard kurta ,3000,Jacquard,Beige,Straight Jacquard kurta with fringe finish on the neck line and hemline. ,Khaadi,https://www.khaadi.com/pk/etbj18402-beige.html,pret,
etbj18401-off-white,Straight Jacquard Kurta ,3000,Jacquard,Off-White,Basic straight jacquard kurta.,Khaadi,https://www.khaadi.com/pk/etbj18401-off-white.html,pret,
etpe18404-white,Embroidered Kurta ,3000,Khaddar,White,"Collar neck kurta with embroidered neckline, hemline and sleeve.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.",Khaadi,https://www.khaadi.com/pk/etpe18404-white.html,pret,
ctej18403-black,Fron-Open Embroidered Kurta ,3900,NULL,Black,Fron-Open Embroidered KurtaThe model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/ctej18403-black.html,pret,
ctej18402-blue,Pleated Button Down Kurta ,3900,NULL,Blue,Pleated button down kurta,Khaadi,https://www.khaadi.com/pk/ctej18402-blue.html,pret,
etp18407-black,Printed Kurta ,2000,NULL,Black,Printed KurtaThe model is wearing size 8Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etp18407-black.html,pret,
ctej18406-orange,Embroidered Kurta ,3900,NULL,Orange,Straight Embroidered kurta with button detailing on the sleeves.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctej18406-orange.html,pret,
ctej18401-white,Embroidered Kurta ,3900,NULL,White,Printed kurta with embroidered hemline.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/ctej18401-white.html,pret,
cted18401-blue,Denim Kurta ,2900,NULL,Blue,Embroidered denim kurta with zip closure.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/cted18401-blue.html,pret,
kdpe18403-green,Embroidered Kurta with Dupatta ,4400,NULL,Green,Embroidered straight kurta with pearl detailing on the neckline. Paired with tassel finish Dupatta.The model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/kdpe18403-green.html,pret,
kdpe18403-blue,Embroidered Kurta With Dupatta ,4400,NULL,Blue,Embroidered straight kurta with pearl detailing on the neckline. Paired with tassel finish Dupatta.The model is wearing size 8. Model Height: 167cm / 5 feet 5 inches. ,Khaadi,https://www.khaadi.com/pk/kdpe18403-blue.html,pret,
kdpe18401-maroon,Over-Lap Embroidered Kurta ,4400,NULL,Maroon,Over-Lap embroidered kurta with tassel drawstring on the side and dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdpe18401-maroon.html,pret,
kdpe18401-black,Over-Lap Embroidered Kurta ,4400,NULL,Black,Over-Lap embroidered kurta with tassel drawstring on the side and dupatta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/kdpe18401-black.html,pret,
etp18407-green,Printed Kurta ,2000,NULL,Green,Printed kurta with button detailing on the neckline.,Khaadi,https://www.khaadi.com/pk/etp18407-green.html,pret,
etdpe18404-grey,Embroidered Kurta ,3000,NULL,Grey,Embroidered KurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdpe18404-grey.html,pret,
etdpe18404-brown,Embroidered Kurta ,3000,NULL,Brown,Embroidered KurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdpe18404-brown.html,pret,
etdpe18403-olive,Embroidered Kurta ,3000,NULL,Olive,Embroidered kurta with tassle detailing on the neckline - The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdpe18403-olive.html,pret,
etdpe18403-green,Embroidered Kurta ,3000,NULL,Green,Embroidered kurta with tassle detailing on the neckline - The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches,Khaadi,https://www.khaadi.com/pk/etdpe18403-green.html,pret,
etdpe18402-blue,Embroidered Kurta ,3000,NULL,Blue,Embroidered KurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdpe18402-blue.html,pret,
etdpe18402-black,Embroidered Kurta ,3000,NULL,Black,Embroidered KurtaThe model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdpe18402-black.html,pret,
etdpe18401-yellow,Embroidered Kurta ,3000,NULL,Yellow,Printed kurta with embroidered neckline and sleeves with pleated back.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etdpe18401-yellow.html,pret,
etej18403-black,Embroidered Kurta ,3500,Jacquard,Black,Straight Embroidered kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etej18403-black.html,pret,
eted18403-black,Embroidered Kurta ,3200,Denim,Black,Embroidered kurta with side pockets and shell button detailing.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/eted18403-black.html,pret,
etp18404a-beige,Printed Kurta ,2000,Khaddar,Beige,Printed Kurta,Khaadi,https://www.khaadi.com/pk/etp18404a-beige.html,pret,
cte18408-white,High-Low Top ,2200,Poplin,White,High-Low top.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/cte18408-white.html,pret,
etpe18404-beige,Embroidered Kurta ,3000,Khaddar,Beige,"Collar neck kurta with embroidered neckline, hemline and sleeves.",Khaadi,https://www.khaadi.com/pk/etpe18404-beige.html,pret,
etpe18402-blue,Embroidered Straight Kurta ,3000,Khaddar,Blue,Embroidered Straight Kurta.The model is wearing size 8.Model Height: 168cm / 5 feet 6 inches.,Khaadi,https://www.khaadi.com/pk/etpe18402-blue.html,pret,
etp18406-white,Printed Kurta ,2000,Khaddar,White,Printed straight kurta with collar neck.,Khaadi,https://www.khaadi.com/pk/etp18406-white.html,pret,
etpe18401-mustard,Embroidered Straight Kurta ,3000,Khaddar,Mustard,"Straight embroidered kurta with embellished button detailing on the neckline.The model is wearing size 8 
Model Height: 168cm / 5 feet 6 inches",Khaadi,https://www.khaadi.com/pk/etpe18401-mustard.html,pret,
efsed18403-blue,Embroidered Kurta with Pants ,4900,Denim,Blue,Embroidered Kurta with side pockets.Paired with embroidered straight pantsThe model is wearing size 8.Model Height: 167cm / 5 feet 5 inches.,Khaadi,https://www.khaadi.com/pk/efsed18403-blue.html,pret,
etej18428-blue,Embroidered Kurta ,4000,Jacquard,Blue,Embroidered kurta,Khaadi,https://www.khaadi.com/pk/etej18428-blue.html,pret,
etej18424-blue,Embroidered kurta ,4000,Jacquard,Blue,Straight embroidered kurta,Khaadi,https://www.khaadi.com/pk/etej18424-blue.html,pret,
eted18406-blue,Embriodered Overlap Kurta ,3200,Denim,Blue,Embroidered overlap kurta with shell button detailing,Khaadi,https://www.khaadi.com/pk/eted18406-blue.html,pret,
eted18401-blue,Embroidered Kurta ,3200,NULL,Blue,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/eted18401-blue.html,pret,
ete18410-black,Embroidered Kurta ,3200,Khaddar,Black,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/ete18410-black.html,pret,
ete18407-orange,Embroidered Kurta ,3200,Khaddar,Orange,Embroidered collar neck kurta.,Khaadi,https://www.khaadi.com/pk/ete18407-orange.html,pret,
ete18405-beige,Embroidered Kurta ,3200,Khaddar,Beige,Embroidered Kurta with bell sleeves,Khaadi,https://www.khaadi.com/pk/ete18405-beige.html,pret,
cowe18402-blue,Embroidered Top ,3500,Khaddar,Blue,Embroidered with tassel detailing on the slevees.,Khaadi,https://www.khaadi.com/pk/cowe18402-blue.html,pret,
cowe18401-white,Embroidered Kurta ,3500,Khaddar,White,Embroidered Kurta,Khaadi,https://www.khaadi.com/pk/cowe18401-white.html,pret,
cowd18401-blue,Embroidered Denim Kurta ,3500,Denim,Blue,Embroidered Denim fornt open-kurta.,Khaadi,https://www.khaadi.com/pk/cowd18401-blue.html,pret,
etpe18407-orange,Embroidered Kurta ,3000,Khaddar,Orange,Embroidered kurta with drop shoulder sleeves,Khaadi,https://www.khaadi.com/pk/etpe18407-orange.html,pret,
etp18404b-beige,Printed Kurta ,2000,Khaddar,Beige,Printed kurta with tassel finish on the neckline,Khaadi,https://www.khaadi.com/pk/etp18404b-beige.html,pret,
etdp18407-beige,Printed Kurta ,2000,Khaddar,Beige,Printed straight kurta,Khaadi,https://www.khaadi.com/pk/etdp18407-beige.html,pret,
